month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,type,connector,interface,ports,dataTransferRate,fill_method,gap_filled,is_synthetic,speed_gbps,ports_n,adapter_type_enc,connector_enc,interface_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea1_supply_pressure_index,ea3_new_tariff_action,ea3_policy_risk_index
2025-03-01,51096,80.598,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,74.1171,142.9166667,157.9772727,145.6,238.6332092,125.00367979999999,44.70781213700926,135.53239545,30.77668747145139,157.52486835173445,38.645123868335205,8.744135968622624,-48.9812688733675,-44.64423076923077,-66.2251535441363,1.4526518547027016,-48.834745368563546,-5.582144,0.678473,1.0,6.123233995736766e-17,39.0,97.89230769,0.0,0.0,0.0
2025-04-01,51096,118.96502783494962,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,True,False,10.0,4,2,0,1,1,0,80.598,74.1171,142.9166667,140.25,202.50556052081348,99.2105889,37.989030570642576,124.69872878333332,37.277992435194555,144.3552675850678,35.27273102527413,47.60295272208941,-16.759164216534572,-15.176450741568893,-41.25345124894858,1.0190739385090042,-17.588717180102787,-4.651944,0.563464,0.8660254037844387,-0.4999999999999998,40.0,84.97845376159052,0.0,0.0,0.0
2025-05-01,51096,158.118,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,118.96502783494962,80.598,74.1171,152.3333333,165.5,91.22670927831655,24.239662816640347,121.1512334224916,36.506899485144245,137.39355652791247,30.70007958196722,32.91132938612065,113.33538414212106,3.797374202143855,-4.460422960725074,0.663974841974849,15.083999567241142,-3.156063,0.266414,0.49999999999999994,-0.8660254037844387,41.0,76.83109113019302,0.0,0.0,0.0
2025-06-01,51096,187.5266667,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,158.118,118.96502783494962,80.598,157.9772727,163.6875,119.22700927831654,38.76066402562626,122.11534453915824,37.55638418976333,136.7783898612458,30.15480209304088,18.599189655826653,132.66913161616912,18.70483867392401,14.563828453608242,1.0320659153388676,37.10255464348975,-0.82284,0.015791,1.2246467991473532e-16,-1.0,42.0,75.3588,0.0,0.0,0.0
2025-07-01,51096,97.89230769,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,187.5266667,158.118,118.96502783494962,142.9166667,158.5,154.86989817831653,34.39603472856126,127.04024353915827,44.49594444778168,138.76498708624578,32.761343008887486,-47.79819349820502,-17.71337386159033,-31.503924664372274,-38.23829167823344,0.7730150501452285,-29.454605411985106,-1.358713,0.036929,-0.4999999999999997,-0.8660254037844388,43.0,79.2,0.0,0.0,0.0
2025-08-01,51096,84.97845376159052,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,True,False,10.0,4,2,0,1,1,0,97.89230769,187.5266667,158.118,74.1171,148.2777778,147.84565813,45.691578375057105,119.53618370415826,45.07576117902247,133.71434606041245,34.08726640719519,-13.191898559899485,-46.25630620069157,14.654315618919966,-42.68969024056245,1.0136618257779133,-36.44776625299648,-2.358526,0.089815,-0.8660254037844384,-0.5000000000000004,44.0,94.02989899,0.0,0.0,0.0
2025-09-01,51096,76.83109113019302,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,True,False,10.0,4,2,0,1,1,0,84.97845376159052,97.89230769,187.5266667,80.598,145.6,123.46580938386352,55.852815380067,121.34640933109002,43.05996577489827,128.439402390545,36.44491774988103,-9.587562812398486,-59.029245022999696,-4.673700178424999,-47.23139345453776,1.297093817306894,-40.18105838224541,-3.4506,0.154579,-1.0,-1.8369701987210297e-16,45.0,76.9947619,0.0,0.0,0.0
2025-10-01,51096,75.3588,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,76.83109113019302,84.97845376159052,97.89230769,118.96502783494962,140.25,86.56728419392785,10.620122285161559,120.7185911861222,43.79410695619033,122.70865998472776,38.82991712856243,-1.9162699742193756,-23.018670436657672,-36.65466114583546,-46.268235294117645,0.24250117249303552,-38.58721950889276,-4.482483,0.217596,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0
2025-11-01,51096,79.2,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,75.3588,76.83109113019302,84.97845376159052,158.118,152.3333333,79.05611496392784,5.181455675648336,113.45088654696393,47.596507241899545,117.30105998472777,40.6412151798496,5.097214923804527,-6.799904570871728,-49.910826091906046,-48.00875272385311,0.10886209883667816,-32.481428547779885,-4.613978,0.20977,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0
2025-12-01,51096,94.02989899,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,79.2,75.3588,76.83109113019302,187.5266667,157.9772727,77.12996371006433,1.93796232528414,100.29788654696391,43.51344909144205,111.2066155430611,40.392973788132515,18.72461993686869,22.385218805057704,-49.85785187531411,-40.47884396095159,0.04453708831978769,-15.445768643512023,-3.462253,0.122283,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0
2026-01-01,51096,76.9947619,NetworkAdapter,Intel,,X710-DA4,Used,US,,SFP+ Adapter,Ethernet,PCIe,4,10Gb,akima,False,False,10.0,4,2,0,1,1,0,94.02989899,79.2,75.3588,97.89230769,142.9166667,82.86289966333334,9.859772301189436,84.71509192863059,9.387096585123874,105.87766773389444,37.79645083091892,-18.116723800598443,2.1708969622658447,-21.347485091655205,-46.12611413501432,1.0503537714541715,-27.27950705004829,-3.081206,0.092347,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0
2021-12-01,51206,62.2161874359962,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,52.86530024081176,0.0,0.0,0.0
2022-01-01,51206,56.5429166931796,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,62.2161874359962,,,,,,,,,,,-9.118640946382117,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,58.44194631807599,0.0,0.0,0.0
2022-02-01,51206,53.66776254299207,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,56.5429166931796,62.2161874359962,,,,59.3795520645879,4.011608213752858,,,,,-5.084905976444509,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,53.30969341220034,0.0,0.0,0.0
2022-03-01,51206,55.38316753126668,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,53.66776254299207,56.5429166931796,62.2161874359962,,,57.47562222405596,4.349867439742118,,,,,3.196341540977099,-10.982704319127345,,,,,-4.104159,0.664236,1.0,6.123233995736766e-17,3.0,53.90261133053509,0.0,0.0,0.0
2022-04-01,51206,52.86530024081176,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,55.38316753126668,53.66776254299207,56.5429166931796,,,55.19794892247945,1.4464982878026276,,,,,-4.546268122048902,-6.504115223351126,,,,,-3.538167,0.72394,0.8660254037844387,-0.4999999999999998,4.0,41.60426697217136,0.0,0.0,0.0
2022-05-01,51206,58.44194631807599,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,52.86530024081176,55.38316753126668,53.66776254299207,,,53.972076771690176,1.286222875487278,56.13506688884926,3.6908903357950846,,,10.548783515579242,8.895812958961024,,,0.3484858011123222,,-1.424976,0.192641,0.49999999999999994,-0.8660254037844387,5.0,48.64462049608429,0.0,0.0,0.0
2022-06-01,51206,53.30969341220034,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,58.44194631807599,52.86530024081176,55.38316753126668,62.2161874359962,,55.563471363384814,2.792691796757022,56.51954679372039,3.4329412986811585,,,-8.781796687507404,-3.743870586484166,-14.315396669007175,,0.8134982668739187,,-1.511357,0.296662,1.2246467991473532e-16,-1.0,6.0,46.16538446808224,0.0,0.0,0.0
2022-07-01,51206,53.90261133053509,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,53.30969341220034,58.44194631807599,52.86530024081176,56.5429166931796,,54.87231332369603,3.099367856292426,55.035131123087744,2.170526877293252,,,1.11221408412574,1.9621776193423202,-4.669559897257647,,1.4279334150229375,,-1.334834,0.324273,-0.4999999999999997,-0.8660254037844388,7.0,45.04562611834755,0.0,0.0,0.0
2022-08-01,51206,41.60426697217136,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,53.90261133053509,53.30969341220034,58.44194631807599,53.66776254299207,,55.21808368693714,2.8076423584229384,54.59508022931365,2.068973158150682,,,-22.815860038671055,-28.810948995887166,-22.478104171301926,,1.357022128277635,,-2.706083,0.515049,-0.8660254037844384,-0.5000000000000004,8.0,73.96963230037653,0.0,0.0,0.0
2022-09-01,51206,48.64462049608429,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,41.60426697217136,53.90261133053509,53.30969341220034,55.38316753126668,,49.605523904968926,6.935630634120551,52.58449763417687,5.745431339858089,,,16.92219100656707,-8.750890537007683,-12.167139106621383,,1.2071557771486414,,-2.55473,0.556327,-1.0,-1.8369701987210297e-16,9.0,71.0122380404018,0.0,0.0,0.0
2022-10-01,51206,46.16538446808224,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,48.64462049608429,41.60426697217136,53.90261133053509,52.86530024081176,,48.05049959959691,6.170660679291677,51.46140646164647,5.747555695852129,,,-5.096629396464558,-14.354085398585903,-12.673560430395936,,1.0736147687520265,,-2.583543,0.624998,-0.8660254037844386,0.5000000000000001,10.0,68.90975970743565,0.0,0.0,0.0
2022-11-01,51206,45.04562611834755,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,46.16538446808224,48.64462049608429,41.60426697217136,58.44194631807599,,45.471423978779306,3.5711105143853272,50.344753832858224,6.062465423199874,52.97671431285415,5.741928001133152,-2.425536714654386,8.271649512484093,-22.922440205563422,,0.5890525166080756,-14.970894849517347,-2.595526,0.680676,-0.5000000000000004,0.8660254037844384,11.0,39.37687199989573,0.0,0.0,0.0
2022-12-01,51206,73.96963230037653,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,45.04562611834755,46.16538446808224,48.64462049608429,53.30969341220034,62.2161874359962,46.618543694171365,1.8417939884491412,48.11203379957015,4.824384539964093,52.31579029664527,5.9341667484966125,64.21046542018856,52.061279430334565,38.75456331821261,18.891297182861756,0.3817676582768523,41.39064301800256,-0.140748,0.001078,-2.4492935982947064e-16,1.0,12.0,41.683288887799385,0.0,0.0,0.0
2023-01-01,51206,71.0122380404018,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,73.96963230037653,45.04562611834755,46.16538446808224,53.90261133053509,56.5429166931796,55.0602142956021,16.385604402948204,51.55535694759951,11.720361085878125,53.29524403534362,8.23913466042773,-3.9981194552452526,53.82139422990866,31.741739940852078,25.589980484624597,1.3980460399544545,33.2431051320618,1.38352,0.078737,0.49999999999999994,0.8660254037844387,13.0,35.94873315980351,0.0,0.0,0.0
2023-02-01,51206,68.90975970743565,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,71.0122380404018,73.96963230037653,45.04562611834755,41.60426697217136,53.66776254299207,63.342498819708624,15.914402539510936,54.40696139924396,14.220443389333804,54.50102081427881,9.6888617713831,-2.9607267577878016,52.977693164682194,65.63147177554802,28.400657009379792,1.1191214017593647,26.43755782530568,2.27777,0.189127,0.8660254037844386,0.5000000000000001,14.0,40.020969130524776,0.0,0.0,0.0
2023-03-01,51206,39.37687199989573,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,68.90975970743565,71.0122380404018,73.96963230037653,48.64462049608429,55.38316753126668,71.29721001607133,2.5419450101027814,58.95787685512135,13.662080633652161,55.771187244649106,10.532080993927272,-42.85733665728224,-46.766165012158254,-19.05194942765477,-28.90101134489025,0.18605841074027288,-29.395671949455064,1.142877,0.03772,1.0,6.123233995736766e-17,14.9,28.480261077897826,0.0,0.0,0.0
2023-04-01,51206,41.683288887799385,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,39.37687199989573,68.90975970743565,71.0122380404018,46.16538446808224,52.86530024081176,59.76628991591107,17.689018514338027,57.413252105756584,15.466088949163053,54.43732928370153,11.550068551609497,5.857288227235946,-41.30126012352401,-9.708779926617261,-21.151892265959205,1.1437292629365918,-23.42885031966601,0.112429,0.00032,0.8660254037844387,-0.4999999999999998,16.0,32.75056824048602,0.0,0.0,0.0
2023-05-01,51206,35.94873315980351,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,41.683288887799385,39.37687199989573,68.90975970743565,45.04562611834755,58.44194631807599,49.98997353171026,16.425547826985238,56.66623617570945,16.20844567848686,53.50549500428383,12.125178194127166,-13.757445443980709,-47.83216004172992,-20.194841857995137,-38.488131514051524,1.0133943841874073,-32.81300704362172,-0.756754,0.011744,0.49999999999999994,-0.8660254037844387,17.0,55.0,0.0,0.0,0.0
2023-06-01,51206,40.020969130524776,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,35.94873315980351,41.683288887799385,39.37687199989573,73.96963230037653,53.30969341220034,39.002964682499545,2.885504697773774,55.150087349285435,17.854706192418327,51.6310605744278,12.999750663137245,11.32789840637467,1.635724469507771,-45.895406147204746,-24.927407064461438,0.16161031532398168,-22.48664140293363,-1.506147,0.041902,1.2246467991473532e-16,-1.0,18.0,58.0,0.0,0.0,0.0
2023-07-01,51206,28.480261077897826,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,40.020969130524776,35.94873315980351,41.683288887799385,71.0122380404018,53.90261133053509,39.21766372604256,2.950467256050382,49.49197682097681,15.978625244342282,50.523666884288154,13.403490915881575,-28.836653142976054,-31.674630678593264,-59.89386919238593,-47.16348545109511,0.18465088272190905,-43.62986134176533,-3.006283,0.12634,-0.4999999999999997,-0.8660254037844388,19.0,59.25,0.0,0.0,0.0
2023-08-01,51206,32.75056824048602,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,bootstrap,True,True,1.0,4,0,0,1,1,0,28.480261077897826,40.020969130524776,35.94873315980351,68.90975970743565,41.60426697217136,34.816654456075376,5.853049396047185,42.403313993892816,13.809113186260975,48.40513769656838,14.761207572544059,14.99391859824688,-8.896460704472208,-52.473251423989375,-21.280746846489286,0.42385411120176253,-32.340718777032166,-4.964459,0.309294,-0.8660254037844384,-0.5000000000000004,20.0,59.40024295132266,0.0,0.0,0.0
2023-09-01,51206,55.0,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,32.75056824048602,28.480261077897826,40.020969130524776,39.37687199989573,48.64462049608429,33.75059948296954,5.834983500700715,36.37678208273454,5.022496389495949,47.66732946892794,15.341882987054255,67.93601746429974,37.427956381122286,39.67589909159277,13.06491743404039,1.1617695759630613,15.38301099047699,-4.232585,0.225538,-1.0,-1.8369701987210297e-16,21.0,59.57142857,0.0,0.0,0.0
2023-10-01,51206,58.0,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,55.0,32.75056824048602,28.480261077897826,41.683288887799385,46.16538446808224,38.74360977279462,14.23943637332943,38.980636749418586,9.20076845968999,48.196944427587574,15.487690610127574,5.454545454545445,103.64981852294548,39.14449062817709,25.6352582530748,1.5476355519340188,20.339578968830292,-3.568863,0.162048,-0.8660254037844386,0.5000000000000001,22.0,59.97159444,0.0,0.0,0.0
2023-11-01,51206,59.25,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,58.0,55.0,32.75056824048602,35.94873315980351,45.04562611834755,48.583522746828685,13.793543282997929,41.70008860145202,12.110574229717058,49.18316238858072,15.721598684245265,2.155172413793105,80.91289154108652,64.81804723580933,31.533303243101905,1.1389669078738796,20.4680567952999,-3.089658,0.124287,-0.5000000000000004,0.8660254037844384,23.0,60.09780811736776,0.0,0.0,0.0
2023-12-01,51206,59.40024295132266,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,True,False,1.0,4,0,0,1,1,0,59.25,58.0,55.0,40.020969130524776,73.96963230037653,57.41666666666668,2.184223737013566,45.5836330748181,13.548135188936264,50.36686021205177,15.915297511664669,0.2535746013884621,8.000441729677554,48.42279995168066,-19.696446901196385,0.1612195115086581,17.935171462423988,-0.276429,0.001151,-2.4492935982947064e-16,1.0,24.0,59.99233179008665,0.0,0.0,0.0
2024-01-01,51206,59.57142857,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,59.40024295132266,59.25,58.0,28.480261077897826,71.0122380404018,58.883414317107565,0.7687384977082057,48.81351204495109,14.248667340075029,49.15274443296395,14.438225374751159,0.2881900985112651,2.709359603448269,109.16742443850191,-16.111039147777095,0.05395160679666466,21.196546107909356,2.610947,0.118393,0.49999999999999994,0.8660254037844387,25.0,59.91666667,0.0,0.0,0.0
2024-02-01,51206,59.97159444,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,59.57142857,59.40024295132266,59.25,32.75056824048602,68.90975970743565,59.4072238404409,0.1608279546997518,53.99537329363479,10.548025046497509,48.1993436437638,13.187079466069436,0.6717412686012336,1.2178809113924105,83.11619511341345,-12.970826346490938,0.01524721016406337,24.42408943002139,5.58982,0.622691,0.8660254037844386,0.5000000000000001,26.0,61.07142857,0.0,0.0,0.0
2024-03-01,51206,60.09780811736776,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,True,False,1.0,4,0,0,1,1,0,59.97159444,59.57142857,59.40024295132266,55.0,39.37687199989573,59.64775532044089,0.29322339696600686,58.53221099355378,1.8536591628033385,47.454496538144156,12.120218652538709,0.21045576417688672,1.1743473282032513,9.268742031577748,52.62209785867935,0.1581862528182135,26.643021213091682,5.635761,0.65599,1.0,6.123233995736766e-17,27.0,51.66666667,0.0,0.0,0.0
2024-04-01,51206,59.99233179008665,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,True,False,1.0,4,0,0,1,1,0,60.09780811736776,59.97159444,59.57142857,58.0,41.683288887799385,59.88027704245593,0.2748144961471689,59.38184567978174,0.7514741126727189,49.18124121460016,12.338860435872014,-0.17550777738036816,0.7065521680281073,3.4350548104942202,43.92418014703799,0.3657005497764309,21.982142598461017,5.614082,0.678706,0.8660254037844387,-0.4999999999999998,28.0,27.00767054,0.0,0.0,0.0
2024-05-01,51206,59.91666667,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,59.99233179008665,60.09780811736776,59.97159444,59.25,35.94873315980351,60.02057811581815,0.06768208239152007,59.71390097812951,0.3536094431049782,50.70699478979076,12.458832383950522,-0.12612465264961736,-0.09158964425225458,1.1251758143459911,66.67254004098399,0.19140349250069907,18.162527513982134,4.800594,0.599649,0.49999999999999994,-0.8660254037844387,29.0,23.08956266,0.0,0.0,0.0
2024-06-01,51206,61.07142857,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,59.91666667,59.99233179008665,60.09780811736776,59.40024295132266,40.020969130524776,60.00226885915148,0.09097865131448885,59.82501208979618,0.2746029587387778,52.704322582307135,11.78052128094191,1.927279944259963,1.6200598376746367,2.8134322952969137,52.59857493910518,0.33130979991018344,15.875559304696779,4.178255,0.5293,1.2246467991473532e-16,-1.0,30.0,25.77882564,0.0,0.0,0.0
2024-07-01,51206,51.66666667,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,61.07142857,59.91666667,59.99233179008665,59.57142857,28.480261077897826,60.32680901002889,0.6459682805047793,60.1035430262424,0.506888991894469,54.458527535596744,11.276692317127043,-15.399610129015207,-13.877882175372314,-13.269384484730685,81.41219467294856,1.2743781988448974,-5.126581624469831,1.750654,0.202882,-0.4999999999999997,-0.8660254037844388,31.0,30.44384615,0.0,0.0,0.0
2024-08-01,51206,27.00767054,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,51.66666667,61.07142857,59.91666667,59.97159444,32.75056824048602,57.55158730333334,5.129092210800794,58.78608270957573,3.5147747862572998,56.39072800160526,7.902387792319456,-47.7270892807918,-54.924611062312955,-54.96589545068631,-17.535261245900124,1.45929469815689,-52.106185720405705,-2.177458,0.214383,-0.8660254037844384,-0.5000000000000004,32.0,30.44384615,0.0,0.0,0.0
2024-09-01,51206,23.08956266,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,27.00767054,51.66666667,61.07142857,60.09780811736776,55.0,46.581921926666666,17.591926404184374,53.29209539290906,13.335118080713425,55.912153193231426,9.48052341821441,-14.507389203363708,-62.1925289768934,-61.580025323207565,-58.018976981818184,1.319217895012686,-58.70385713781604,-4.734634,0.459051,-1.0,-1.8369701987210297e-16,33.0,31.6341875,0.0,0.0,0.0
2024-10-01,51206,25.77882564,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,23.08956266,27.00767054,51.66666667,59.99233179008665,58.0,33.92129995666667,15.492302029809457,47.12405448334778,17.474173840014892,53.25295008156476,13.417484043764789,11.647093622344084,-50.10549876450931,-57.0297988579604,-55.553748896551724,0.8865828033788322,-51.591741677191735,-6.648996,0.615584,-0.8660254037844386,0.5000000000000001,34.0,29.34431223,0.0,0.0,0.0
2024-11-01,51206,30.44384615,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,25.77882564,23.08956266,27.00767054,59.91666667,59.25,25.292019613333338,2.0039030466887082,41.421803458333336,18.00925312151167,50.567852218231415,15.451077288672534,18.096326710715125,12.722961815276946,-49.189686539683464,-48.6179811814346,0.1112707469414758,-39.79604666890724,-7.767943,0.693547,-0.5000000000000004,0.8660254037844384,35.0,35.94265714,0.0,0.0,0.0
2024-12-01,51206,30.44384615,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,30.44384615,25.77882564,23.08956266,61.07142857,59.40024295132266,26.43741148333334,3.721111782465088,36.509666705,15.845169904535753,48.16733939739808,16.19915842842062,0.0,31.85111644726146,-50.15042735555908,-48.74794337971288,0.23484202472325036,-36.79566583732768,-8.55154,0.728619,-2.4492935982947064e-16,1.0,36.0,34.81036199744249,0.0,0.0,0.0
2025-01-01,51206,31.6341875,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,30.44384615,30.44384615,25.77882564,51.66666667,59.57142857,28.88883931333334,2.693350847223551,31.405069635,10.320073760668608,45.7543063306212,16.5271441171026,3.909957185222468,22.713842522424542,-38.7725403265308,-46.897047360836865,0.260981743898801,-30.86074287431885,-8.814329,0.710699,0.49999999999999994,0.8660254037844387,37.0,33.68539683,0.0,0.0,0.0
2025-02-01,51206,29.34431223,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,31.6341875,30.44384615,30.44384615,27.00767054,59.97159444,30.840626600000007,0.6872438988497952,28.06632310666667,3.3213377555676926,43.426202908121205,16.370804171964533,-7.238609400035956,-3.6116787431603736,8.651770564733784,-51.06964804919733,0.20691779922043174,-32.42717468970267,-8.849838,0.669589,0.8660254037844386,0.5000000000000001,38.0,32.68727273,0.0,0.0,0.0
2025-03-01,51206,35.94265714,NetworkAdapter,Intel,,I350-T4,Used,US,,Adapter,Ethernet,PCIe,4,1Gb,akima,False,False,1.0,4,0,0,1,1,0,29.34431223,31.6341875,30.44384615,23.08956266,60.09780811736776,30.47411529333334,1.145237684420855,28.455763388333335,3.309348908088658,40.8739293906212,15.938563823845424,22.485941596730342,18.06214288072141,55.6662534897922,-40.19306482891033,0.34606132995577565,-12.064590618372776,-7.547742,0.512492,1.0,6.123233995736766e-17,39.0,31.923155381645586,0.0,0.0,0.0
